<<<<<<< HEAD
id;libelle;Ordre;deleted;mode_passation_id;created_by;created_date;last_modified_by;last_modified_date
164;Demande de propostion allege;13;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
165;Initiation et élaboration de la manifestation d'intérêt (MI) par la PRM;14;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
166;Transmission de la MI à la DG-CMEF;15;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
167;Traitement et publication de la MI par DG-CMEF;16;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
168;Réception des manifestations par la PRM ;17;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
169;Convocation des membres de la CAM et de la SCT s'il ya lieu;18;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
170;Ouverture des manifestations par la CAM;19;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
171;Transmission du procès - verbal d'ouverture des plis à la DG-CMEF;20;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
172;Evaluiation des manifestations par le SCT s'il ya lieu;21;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
173;Transmission du rapport d'analyse à la CAM par la SCT s'il ya lieu;22;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
174;Délais de convocation de la CAM en vue de la délibération des résultats de la MI;23;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
175;Délibération de la CAM sur les résultats de la MI;24;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
176;Approbation des travaux de la CAM;25;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
177;Transmission à la DG-CMEF des résultats de la CAM sur les MI;26;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
178;Avis et publication des résultats de la CAM sur les MI;27;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
179;Délais accordés aux candidats, soumissionnaires pour exercer des recours préalable;28;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
180;Délai accordé à l'autorité contractante pour répondre;29;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
181;Délais accordés aux candidats/soumissionnaires pour exercer des recours devant l'ORD;30;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
182;Délais accordés à ORD pour rendre sa décision;31;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
183;Délai accordé flux parties pour la demande de retrait de la décision de l'ORD ;32;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
184;Délai accordé à l'ORD pour réexamen du différend;33;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
185;Lettre d'invitation au consultant retenu après la MI à soumettre une offre technique et financière;34;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
186;Réception de la proposition technique et financière du candidat retenu;35;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
187;Ouverture et évaluation des propositions tech:Ttique et financière du candidat retenu ;36;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
188;Négociation avec le candidat retenu;37;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
189;Elaboration du projet de contrat et sa transmission au titulaire pour signature;38;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
190;Signature et retour du contrat par l'attributaire du marché ;1;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
191;Transmission du dossier par l'autorité contractante à la DG-CMEF ;2;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
192;Visa de la DG-CMEF et transmission du marché visé au gestionnaire de crédits;3;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
193;Approbation du contrat par l'autorité compétente ;4;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
194;Transmission du contrat approuvé au estionnaire de crédits;5;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
195;Notification du marché approuvé au titulaire en vue de l'enregistrement;6;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
196;"Initiation du dossier d''entente directe et élaboration de la requête
";7;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
197;"Transmission du dossier d''entente directe et de la demande d''avis par PRM à la DG-CMEF

";8;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
198;"Traitement de la requête d''entente directe par la DG-CMEF et transmission de l''avis à la PRM
";9;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
199;"Initiation et transmission de la requête d''autorisation à l''autorité compétente
";10;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
200;Réponse de l'autorité compétente à PRM;11;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
201;"Préparation d''un rapport en Conseil desministres à la signature de l''ordonnateur du budget s''il y a lieu
";12;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
202;Signature du rapport en Conseil des ministres par l'autorité compétente et transmission dudit rapport au 50G-CM pour programmation;13;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
203;Notification de I'attribution du marché au soumissionnaire retenu;14;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
204;Préparation et élaboration du projet de contrat après avis favorable de l'autorité d'approbation;15;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
205;"Elaboration du projet de contrat et sa transmission au titulaire_pour signature
";16;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
206;Signature et retour du contrat par le titulaire du marché;17;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
207;Transmission du marché à la DG-CMEF par le gestionnaire de crédits;18;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
208;Visa de DG-CMEF et transmission du marché visé au gestionnaire de crédits;19;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
209;"Transmission du marché visé par le gestionnaire de crédits à l''autorité  d''approbation
";20;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
210;Réponse de l'autorité compétente à PRM;21;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
211;"Transmission du contrat approuvé au gestionnaire de crédits
";22;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
212;Notification du marché approuvé au titulaire en vue de l'enregistrement;23;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
213;Transmission du rapport d'analyse à la CAM par la SCT;24;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
214;Convocation des membres de la CAM et délibération;25;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
215;Approbation des travaux de la CAM par l'Autorité compétente;26;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
216;Transmission des résultats de la CAM à la DG-CM EF pour avis et publication;27;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
217;Avis sur les résultats de la CAM et publication par la DG-CMEF;28;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
218;Délais accordés aux candidats/soumissionnaires pour exercer des recours préalables;29;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
219;Délai accordé à l'autorité contractante pour répondre;30;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
220;Délais accordés aux candidats/soumissionnaires pour exercer des recours devant l'ORD;31;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
221;Délais accordés à l'ORD pour le traitement de la plainte et la tenue de l’audience;32;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
222;Délai accordé aux parties pour la demande de retrait de la décision de l'ORD;33;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
223; Délai accordé à l'ORD pour le réexamen du différend;34;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
224;Transmission des résultats à la DGCOOP, le cas échéant;35;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
225;Délai pour l'obtention de l'avis de non objection du ou des partenaires;36;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
226;Transmission à la PRM de la réponse du partenaire technique et financier far la DGCOOP;37;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
227;Signature du rapport en Conseil des ministres et transmission pour programmation pour les marchés dont le montant est égal ou supérieur au seuil requis;38;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
228;Notification de l'attribution du marché au soumissionnaire retenu;39;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
229;Elaboration du projet de contrat et sa transmission au titulaire pour signature;40;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
230;Signature et retour du projet  de contrat par le titulaire du marché;41;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
231;Transmission du projet de contrat par le gestionnaire de crédits à DG-CMEF;41;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
232;Visa de DG-CMEF et retour du dossier    au gestionnaire de crédits;42;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
233;Transmission du projet de contrat visé par le gestionnaire de crédits à l'autorité d'approbation;43;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
234;Approbation du projet de contrat par l'autorité compétente;44;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
235;Transmission du contrat approuvé au gestionnaire de (crédits;45;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
236;Notification du marché approuvé au titulaire en vue de l'enregistrement et de l'ordre de service;46;f;;admin;2020-04-24 23:33:59.612;admin;2020-04-24 23:33:59.612
>>>>>>> b42243749438c6fd99a8c06fbf900714b29bc433
